agent_code,year_month_date,predicted,is_predicted_nill,performance_category
f5fbcc73,2023-12-01,0,No,Low
f5fbcc73,2024-01-01,0,No,Medium
f5fbcc73,2024-02-01,0,No,Low
f5fbcc73,2024-03-01,0,No,High
f5fbcc73,2024-04-01,0,No,Low
f5fbcc73,2024-05-01,0,No,Medium
f5fbcc73,2024-06-01,0,No,Medium
f5fbcc73,2024-07-01,0,No,Low
f5fbcc73,2024-08-01,0,No,Medium
f6364d60,2023-01-01,0,No,High
f6364d60,2023-02-01,0,No,Medium
f6364d60,2023-03-01,0,No,Medium
f6364d60,2023-04-01,0,No,Low
f6364d60,2023-05-01,0,No,Medium
f6364d60,2023-06-01,0,No,Medium
f6364d60,2023-07-01,0,No,Medium
f6364d60,2023-08-01,0,No,High
f6364d60,2023-09-01,0,No,Low
f6364d60,2023-10-01,0,No,High
f6364d60,2023-11-01,0,No,Medium
f6364d60,2023-12-01,0,No,Medium
f6364d60,2024-01-01,0,No,Low
f6364d60,2024-02-01,0,No,Medium
f6364d60,2024-03-01,0,No,Low
f6364d60,2024-04-01,0,No,Medium
f6364d60,2024-05-01,0,No,High
f6364d60,2024-06-01,0,No,Medium
f6364d60,2024-07-01,0,No,High
f6364d60,2024-08-01,0,No,Low
f6747d56,2023-01-01,0,No,Medium
f6747d56,2023-02-01,0,No,Medium
f6747d56,2023-03-01,0,No,Medium
f6747d56,2023-04-01,0,No,Low
f6747d56,2023-05-01,0,No,High
f6747d56,2023-06-01,0,No,Low
f6747d56,2023-07-01,0,No,High
f6747d56,2023-08-01,0,No,Low
f6747d56,2023-09-01,0,No,High
f6747d56,2023-10-01,0,No,High
f6747d56,2023-11-01,0,No,Low
f6747d56,2023-12-01,0,No,Medium
f6747d56,2024-01-01,0,No,High
f6747d56,2024-02-01,0,No,Medium
f6747d56,2024-03-01,0,No,Medium
f6747d56,2024-04-01,0,No,High
f6747d56,2024-05-01,0,No,High
f6747d56,2024-06-01,0,No,High
f6747d56,2024-07-01,0,No,High
f6747d56,2024-08-01,0,No,Medium
f7136abb,2023-01-01,0,No,Medium
f7136abb,2023-02-01,0,No,Medium
f7136abb,2023-03-01,0,No,High
f7136abb,2023-04-01,0,No,High
f7136abb,2023-05-01,0,No,High
f7136abb,2023-06-01,0,No,Low
f7136abb,2023-07-01,0,No,Low
f7136abb,2023-08-01,0,No,Low
f7136abb,2023-09-01,0,No,High
f7136abb,2023-10-01,0,No,Low
f7136abb,2023-11-01,0,No,Medium
f7136abb,2023-12-01,0,No,Low
f7136abb,2024-01-01,0,No,High
f7136abb,2024-02-01,0,No,High
f7136abb,2024-03-01,0,No,Low
f7136abb,2024-04-01,0,No,High
f7136abb,2024-05-01,0,No,Low
f7136abb,2024-06-01,0,No,Low
f7136abb,2024-07-01,0,No,Medium
f7136abb,2024-08-01,0,No,Low
f713bcd4,2023-01-01,0,No,Low
f713bcd4,2023-02-01,0,No,High
f713bcd4,2023-03-01,0,No,Medium
f713bcd4,2023-04-01,0,No,Low
f713bcd4,2023-05-01,0,No,Medium
f713bcd4,2023-06-01,0,No,High
f713bcd4,2023-07-01,0,No,High
f713bcd4,2023-08-01,0,No,High
f713bcd4,2023-09-01,0,No,Medium
f713bcd4,2023-10-01,0,No,High
f713bcd4,2023-11-01,0,No,Medium
f713bcd4,2023-12-01,0,No,Medium
f713bcd4,2024-01-01,0,No,Low
f713bcd4,2024-02-01,0,No,Medium
f713bcd4,2024-03-01,0,No,Low
f713bcd4,2024-04-01,0,No,Low
f713bcd4,2024-05-01,0,No,High
f713bcd4,2024-06-01,0,No,Low
f713bcd4,2024-07-01,0,No,Medium
f713bcd4,2024-08-01,0,No,Medium
f72d36a1,2023-08-01,0,No,High
f72d36a1,2023-09-01,0,No,Low
f72d36a1,2023-10-01,0,No,Low
f72d36a1,2023-11-01,0,No,Medium
f72d36a1,2023-12-01,0,No,Low
f72d36a1,2024-01-01,0,No,Medium
f72d36a1,2024-02-01,0,No,Medium
f72d36a1,2024-03-01,0,No,Low
f72d36a1,2024-04-01,0,No,Low
f72d36a1,2024-05-01,0,No,High
f72d36a1,2024-06-01,0,No,Medium
f72d36a1,2024-07-01,0,No,High
f72d36a1,2024-08-01,0,No,Low
f7312aa8,2023-01-01,0,No,Low
f7312aa8,2023-02-01,0,No,High
f7312aa8,2023-03-01,0,No,Low
f7312aa8,2023-04-01,0,No,High
f7312aa8,2023-05-01,0,No,High
f7312aa8,2023-06-01,0,No,High
f7312aa8,2023-07-01,0,No,Low
f7312aa8,2023-08-01,0,No,Low
f7312aa8,2023-09-01,0,No,Low
f7312aa8,2023-10-01,0,No,Medium
f7312aa8,2023-11-01,0,No,High
f7312aa8,2023-12-01,0,No,Low
f7312aa8,2024-01-01,0,No,Medium
f7312aa8,2024-02-01,0,No,Medium
f7312aa8,2024-03-01,0,No,Medium
f7312aa8,2024-04-01,0,No,High
f7312aa8,2024-05-01,0,No,Low
f7312aa8,2024-06-01,0,No,High
f7312aa8,2024-07-01,0,No,Medium
f7312aa8,2024-08-01,0,No,High
f7779dc8,2023-11-01,0,No,High
f7779dc8,2023-12-01,0,No,High
f7779dc8,2024-01-01,0,No,High
f7779dc8,2024-02-01,0,No,Low
f7779dc8,2024-03-01,0,No,Low
f7779dc8,2024-04-01,0,No,High
f7779dc8,2024-05-01,0,No,Medium
f7779dc8,2024-06-01,0,No,Medium
f7779dc8,2024-07-01,0,No,High
f7779dc8,2024-08-01,0,No,Low
f79f587e,2023-01-01,0,No,Medium
f79f587e,2023-02-01,0,No,Low
f79f587e,2023-03-01,0,No,Low
f79f587e,2023-04-01,0,No,Low
f79f587e,2023-05-01,0,No,Medium
f79f587e,2023-06-01,0,No,Low
f79f587e,2023-07-01,0,No,High
f79f587e,2023-08-01,0,No,Low
f79f587e,2023-09-01,0,No,Medium
f79f587e,2023-10-01,0,No,Medium
f79f587e,2023-11-01,0,No,High
f79f587e,2023-12-01,0,No,Low
f79f587e,2024-01-01,0,No,High
f79f587e,2024-02-01,0,No,High
f79f587e,2024-03-01,0,No,Medium
f79f587e,2024-04-01,0,No,High
f79f587e,2024-05-01,0,No,High
f79f587e,2024-06-01,0,No,Low
f79f587e,2024-07-01,0,No,Medium
f79f587e,2024-08-01,0,No,Medium
f7dbb5bd,2023-01-01,0,No,Low
f7dbb5bd,2023-02-01,0,No,High
f7dbb5bd,2023-03-01,0,No,Low
f7dbb5bd,2023-04-01,0,No,Medium
f7dbb5bd,2023-05-01,0,No,Low
f7dbb5bd,2023-06-01,0,No,High
f7dbb5bd,2023-07-01,0,No,High
f7dbb5bd,2023-08-01,0,No,Low
f7dbb5bd,2023-09-01,0,No,Low
f7dbb5bd,2023-10-01,0,No,Low
f7dbb5bd,2023-11-01,0,No,Medium
f7dbb5bd,2023-12-01,0,No,Low
f7dbb5bd,2024-01-01,0,No,High
f7dbb5bd,2024-02-01,0,No,High
f7dbb5bd,2024-03-01,0,No,Medium
f7dbb5bd,2024-04-01,0,No,Low
f7dbb5bd,2024-05-01,0,No,High
f7dbb5bd,2024-06-01,0,No,Medium
f7dbb5bd,2024-07-01,0,No,Medium
f7dbb5bd,2024-08-01,0,No,High
f846850b,2023-01-01,0,No,Medium
f846850b,2023-02-01,0,No,Low
f846850b,2023-03-01,0,No,Low
f846850b,2023-04-01,0,No,High
f846850b,2023-05-01,0,No,Low
f846850b,2023-06-01,0,No,High
f846850b,2023-07-01,0,No,Low
f846850b,2023-08-01,0,No,High
f846850b,2023-09-01,0,No,High
f846850b,2023-10-01,0,No,High
f846850b,2023-11-01,0,No,High
f846850b,2023-12-01,0,No,Medium
f846850b,2024-01-01,0,No,High
f846850b,2024-02-01,0,No,Low
f846850b,2024-03-01,0,No,High
f846850b,2024-04-01,0,No,Medium
f846850b,2024-05-01,0,No,Medium
f846850b,2024-06-01,0,No,Medium
f846850b,2024-07-01,0,No,Low
f846850b,2024-08-01,0,No,Medium
f84c1547,2023-01-01,0,No,Low
f84c1547,2023-02-01,0,No,Medium
f84c1547,2023-03-01,0,No,High
f84c1547,2023-04-01,0,No,Medium
f84c1547,2023-05-01,0,No,High
f84c1547,2023-06-01,0,No,High
f84c1547,2023-07-01,0,No,Medium
f84c1547,2023-08-01,0,No,High
f84c1547,2023-09-01,0,No,High
f84c1547,2023-10-01,0,No,Low
f84c1547,2023-11-01,0,No,High
f84c1547,2023-12-01,0,No,Low
f84c1547,2024-01-01,0,No,High
f84c1547,2024-02-01,0,No,Low
f84c1547,2024-03-01,0,No,Low
f84c1547,2024-04-01,0,No,Low
f84c1547,2024-05-01,0,No,High
f84c1547,2024-06-01,0,No,High
f84c1547,2024-07-01,0,No,Low
f84c1547,2024-08-01,0,No,High
f8c957b0,2023-01-01,0,No,Low
f8c957b0,2023-02-01,0,No,Low
f8c957b0,2023-03-01,0,No,Low
f8c957b0,2023-04-01,0,No,High
f8c957b0,2023-05-01,0,No,Medium
f8c957b0,2023-06-01,0,No,High
f8c957b0,2023-07-01,0,No,Low
f8c957b0,2023-08-01,0,No,High
f8c957b0,2023-09-01,0,No,High
f8c957b0,2023-10-01,0,No,High
f8c957b0,2023-11-01,0,No,Low
f8c957b0,2023-12-01,0,No,Medium
f8c957b0,2024-01-01,0,No,Medium
f8c957b0,2024-02-01,0,No,High
f8c957b0,2024-03-01,0,No,High
f8c957b0,2024-04-01,0,No,High
f8c957b0,2024-05-01,0,No,Low
f8c957b0,2024-06-01,0,No,High
f8c957b0,2024-07-01,0,No,Low
f8c957b0,2024-08-01,0,No,Medium
f90aaa5d,2023-12-01,0,No,Medium
f90aaa5d,2024-01-01,0,No,High
f90aaa5d,2024-02-01,0,No,Medium
f90aaa5d,2024-03-01,0,No,Low
f90aaa5d,2024-04-01,0,No,High
f90aaa5d,2024-05-01,0,No,High
f90aaa5d,2024-06-01,0,No,Medium
f90aaa5d,2024-07-01,0,No,High
f90aaa5d,2024-08-01,0,No,High
f9235b11,2024-01-01,0,No,Low
f9235b11,2024-02-01,0,No,High
f9235b11,2024-03-01,0,No,Medium
f9235b11,2024-04-01,0,No,High
f9235b11,2024-05-01,0,No,Low
f9235b11,2024-06-01,0,No,Low
f9235b11,2024-07-01,0,No,High
f9235b11,2024-08-01,0,No,High
f9450be9,2023-01-01,0,No,High
f9450be9,2023-02-01,0,No,High
f9450be9,2023-03-01,0,No,Medium
f9450be9,2023-04-01,0,No,Medium
f9450be9,2023-05-01,0,No,Low
f9450be9,2023-06-01,0,No,Low
f9450be9,2023-07-01,0,No,Low
f9450be9,2023-08-01,0,No,High
f9450be9,2023-09-01,0,No,Low
f9450be9,2023-10-01,0,No,Medium
f9450be9,2023-11-01,0,No,High
f9450be9,2023-12-01,0,No,Medium
f9450be9,2024-01-01,0,No,Medium
f9450be9,2024-02-01,0,No,High
f9450be9,2024-03-01,0,No,Medium
f9450be9,2024-04-01,0,No,Low
f9450be9,2024-05-01,0,No,High
f9450be9,2024-06-01,0,No,Medium
f9450be9,2024-07-01,0,No,Medium
f9450be9,2024-08-01,0,No,High
f96847e4,2023-01-01,0,No,High
f96847e4,2023-02-01,0,No,High
f96847e4,2023-03-01,0,No,Low
f96847e4,2023-04-01,0,No,Medium
f96847e4,2023-05-01,0,No,High
f96847e4,2023-06-01,0,No,Low
f96847e4,2023-07-01,0,No,High
f96847e4,2023-08-01,0,No,Low
f96847e4,2023-09-01,0,No,Low
f96847e4,2023-10-01,0,No,Medium
f96847e4,2023-11-01,0,No,Medium
f96847e4,2023-12-01,0,No,Low
f96847e4,2024-01-01,0,No,Medium
f96847e4,2024-02-01,0,No,Medium
f96847e4,2024-03-01,0,No,Low
f96847e4,2024-04-01,0,No,Medium
f96847e4,2024-05-01,0,No,Medium
f96847e4,2024-06-01,0,No,Low
f96847e4,2024-07-01,0,No,High
f96847e4,2024-08-01,0,No,High
f9bd5b6e,2024-03-01,0,No,High
f9bd5b6e,2024-04-01,0,No,Low
f9bd5b6e,2024-05-01,0,No,Medium
f9bd5b6e,2024-06-01,0,No,Medium
f9bd5b6e,2024-07-01,0,No,Medium
f9bd5b6e,2024-08-01,0,No,Medium
f9e8393e,2023-01-01,0,No,Medium
f9e8393e,2023-02-01,0,No,Medium
f9e8393e,2023-03-01,0,No,High
f9e8393e,2023-04-01,0,No,Low
f9e8393e,2023-05-01,0,No,High
f9e8393e,2023-06-01,0,No,Low
f9e8393e,2023-07-01,0,No,Low
f9e8393e,2023-08-01,0,No,Low
f9e8393e,2023-09-01,0,No,Low
f9e8393e,2023-10-01,0,No,Low
f9e8393e,2023-11-01,0,No,Medium
f9e8393e,2023-12-01,0,No,Medium
f9e8393e,2024-01-01,0,No,Low
f9e8393e,2024-02-01,0,No,Low
f9e8393e,2024-03-01,0,No,High
f9e8393e,2024-04-01,0,No,Low
f9e8393e,2024-05-01,0,No,High
f9e8393e,2024-06-01,0,No,Medium
f9e8393e,2024-07-01,0,No,High
f9e8393e,2024-08-01,0,No,Low
fa5f58d1,2023-01-01,0,No,Low
fa5f58d1,2023-02-01,0,No,Medium
fa5f58d1,2023-03-01,0,No,Medium
fa5f58d1,2023-04-01,0,No,High
fa5f58d1,2023-05-01,0,No,High
fa5f58d1,2023-06-01,0,No,High
fa5f58d1,2023-07-01,0,No,Medium
fa5f58d1,2023-08-01,0,No,Low
fa5f58d1,2023-09-01,0,No,Low
fa5f58d1,2023-10-01,0,No,Medium
fa5f58d1,2023-11-01,0,No,Low
fa5f58d1,2023-12-01,0,No,Medium
fa5f58d1,2024-01-01,0,No,Low
fa5f58d1,2024-02-01,0,No,High
fa5f58d1,2024-03-01,0,No,Low
fa5f58d1,2024-04-01,0,No,Low
fa5f58d1,2024-05-01,0,No,High
fa5f58d1,2024-06-01,0,No,Low
fa5f58d1,2024-07-01,0,No,Low
fa5f58d1,2024-08-01,0,No,Low
fabe7d5c,2023-01-01,0,No,Low
fabe7d5c,2023-02-01,0,No,Medium
fabe7d5c,2023-03-01,0,No,High
fabe7d5c,2023-04-01,0,No,Low
fabe7d5c,2023-05-01,0,No,Medium
fabe7d5c,2023-06-01,0,No,High
fabe7d5c,2023-07-01,0,No,Medium
fabe7d5c,2023-08-01,0,No,Low
fabe7d5c,2023-09-01,0,No,Medium
fabe7d5c,2023-10-01,0,No,Medium
fabe7d5c,2023-11-01,0,No,Medium
fabe7d5c,2023-12-01,0,No,Medium
fabe7d5c,2024-01-01,0,No,Low
fabe7d5c,2024-02-01,0,No,Medium
fabe7d5c,2024-03-01,0,No,Low
fabe7d5c,2024-04-01,0,No,Low
fabe7d5c,2024-05-01,0,No,Medium
fabe7d5c,2024-06-01,0,No,Low
fabe7d5c,2024-07-01,0,No,Medium
fabe7d5c,2024-08-01,0,No,Medium
fb219038,2023-06-01,0,No,High
fb219038,2023-07-01,0,No,Low
fb219038,2023-08-01,0,No,Low
fb219038,2023-09-01,0,No,High
fb219038,2023-10-01,0,No,Medium
fb219038,2023-11-01,0,No,Medium
fb219038,2023-12-01,0,No,Low
fb219038,2024-01-01,0,No,High
fb219038,2024-02-01,0,No,High
fb219038,2024-03-01,0,No,Medium
fb219038,2024-04-01,0,No,High
fb219038,2024-05-01,0,No,Low
fb219038,2024-06-01,0,No,High
fb219038,2024-07-01,0,No,Low
fb219038,2024-08-01,0,No,Low
fb4e1419,2024-07-01,0,No,Medium
fb4e1419,2024-08-01,0,No,High
fb5f3b17,2023-01-01,0,No,High
fb5f3b17,2023-02-01,0,No,High
fb5f3b17,2023-03-01,0,No,Medium
fb5f3b17,2023-04-01,0,No,High
fb5f3b17,2023-05-01,0,No,Low
fb5f3b17,2023-06-01,0,No,High
fb5f3b17,2023-07-01,0,No,Low
fb5f3b17,2023-08-01,0,No,Low
fb5f3b17,2023-09-01,0,No,Low
fb5f3b17,2023-10-01,0,No,High
fb5f3b17,2023-11-01,0,No,High
fb5f3b17,2023-12-01,0,No,Medium
fb5f3b17,2024-01-01,0,No,High
fb5f3b17,2024-02-01,0,No,High
fb5f3b17,2024-03-01,0,No,Low
fb5f3b17,2024-04-01,0,No,Medium
fb5f3b17,2024-05-01,0,No,Medium
fb5f3b17,2024-06-01,0,No,High
fb5f3b17,2024-07-01,0,No,Medium
fb5f3b17,2024-08-01,0,No,Medium
fbc89964,2023-05-01,0,No,Low
fbc89964,2023-06-01,0,No,High
fbc89964,2023-07-01,0,No,Low
fbc89964,2023-08-01,0,No,Low
fbc89964,2023-09-01,0,No,High
fbc89964,2023-10-01,0,No,High
fbc89964,2023-11-01,0,No,Medium
fbc89964,2023-12-01,0,No,High
fbc89964,2024-01-01,0,No,High
fbc89964,2024-02-01,0,No,High
fbc89964,2024-03-01,0,No,Medium
fbc89964,2024-04-01,0,No,Low
fbc89964,2024-05-01,0,No,High
fbc89964,2024-06-01,0,No,High
fbc89964,2024-07-01,0,No,Medium
fbc89964,2024-08-01,0,No,Medium
fbfad9de,2023-01-01,0,No,Low
fbfad9de,2023-02-01,0,No,Medium
fbfad9de,2023-03-01,0,No,Low
fbfad9de,2023-04-01,0,No,Low
fbfad9de,2023-05-01,0,No,High
fbfad9de,2023-06-01,0,No,High
fbfad9de,2023-07-01,0,No,High
fbfad9de,2023-08-01,0,No,Medium
fbfad9de,2023-09-01,0,No,High
fbfad9de,2023-10-01,0,No,High
fbfad9de,2023-11-01,0,No,High
fbfad9de,2023-12-01,0,No,High
fbfad9de,2024-01-01,0,No,High
fbfad9de,2024-02-01,0,No,Medium
fbfad9de,2024-03-01,0,No,Low
fbfad9de,2024-04-01,0,No,Medium
fbfad9de,2024-05-01,0,No,Medium
fbfad9de,2024-06-01,0,No,Medium
fbfad9de,2024-07-01,0,No,Medium
fbfad9de,2024-08-01,0,No,Low
fc632ab1,2024-01-01,0,No,High
fc632ab1,2024-02-01,0,No,Medium
fc632ab1,2024-03-01,0,No,High
fc632ab1,2024-04-01,0,No,Medium
fc632ab1,2024-05-01,0,No,High
fc632ab1,2024-06-01,0,No,Low
fc632ab1,2024-07-01,0,No,High
fc632ab1,2024-08-01,0,No,Medium
fcbbbef0,2024-01-01,0,No,Low
fcbbbef0,2024-02-01,0,No,High
fcbbbef0,2024-03-01,0,No,Medium
fcbbbef0,2024-04-01,0,No,Medium
fcbbbef0,2024-05-01,0,No,Medium
fcbbbef0,2024-06-01,0,No,High
fcbbbef0,2024-07-01,0,No,Medium
fcbbbef0,2024-08-01,0,No,High
fd35a114,2023-01-01,0,No,High
fd35a114,2023-02-01,0,No,Medium
fd35a114,2023-03-01,0,No,Low
fd35a114,2023-04-01,0,No,High
fd35a114,2023-05-01,0,No,High
fd35a114,2023-06-01,0,No,High
fd35a114,2023-07-01,0,No,Medium
fd35a114,2023-08-01,0,No,Medium
fd35a114,2023-09-01,0,No,Medium
fd35a114,2023-10-01,0,No,High
fd35a114,2023-11-01,0,No,High
fd35a114,2023-12-01,0,No,Low
fd35a114,2024-01-01,0,No,High
fd35a114,2024-02-01,0,No,Medium
fd35a114,2024-03-01,0,No,Low
fd35a114,2024-04-01,0,No,Medium
fd35a114,2024-05-01,0,No,Low
fd35a114,2024-06-01,0,No,High
fd35a114,2024-07-01,0,No,Medium
fd35a114,2024-08-01,0,No,Low
fd4ffb55,2023-01-01,0,No,Low
fd4ffb55,2023-02-01,0,No,Medium
fd4ffb55,2023-03-01,0,No,High
fd4ffb55,2023-04-01,0,No,Low
fd4ffb55,2023-05-01,0,No,Medium
fd4ffb55,2023-06-01,0,No,Low
fd4ffb55,2023-07-01,0,No,High
fd4ffb55,2023-08-01,0,No,Low
fd4ffb55,2023-09-01,0,No,Medium
fd4ffb55,2023-10-01,0,No,High
fd4ffb55,2023-11-01,0,No,High
fd4ffb55,2023-12-01,0,No,High
fd4ffb55,2024-01-01,0,No,Medium
fd4ffb55,2024-02-01,0,No,Medium
fd4ffb55,2024-03-01,0,No,Medium
fd4ffb55,2024-04-01,0,No,High
fd4ffb55,2024-05-01,0,No,High
fd4ffb55,2024-06-01,0,No,High
fd4ffb55,2024-07-01,0,No,Low
fd4ffb55,2024-08-01,0,No,High
fd62b30c,2023-01-01,0,No,High
fd62b30c,2023-02-01,0,No,Low
fd62b30c,2023-03-01,0,No,Medium
fd62b30c,2023-04-01,0,No,Medium
fd62b30c,2023-05-01,0,No,High
fd62b30c,2023-06-01,0,No,High
fd62b30c,2023-07-01,0,No,Low
fd62b30c,2023-08-01,0,No,High
fd62b30c,2023-09-01,0,No,High
fd62b30c,2023-10-01,0,No,Medium
fd62b30c,2023-11-01,0,No,High
fd62b30c,2023-12-01,0,No,High
fd62b30c,2024-01-01,0,No,Medium
fd62b30c,2024-02-01,0,No,High
fd62b30c,2024-03-01,0,No,High
fd62b30c,2024-04-01,0,No,High
fd62b30c,2024-05-01,0,No,High
fd62b30c,2024-06-01,0,No,Low
fd62b30c,2024-07-01,0,No,Medium
fd62b30c,2024-08-01,0,No,Medium
fd85f614,2024-06-01,0,No,High
fd85f614,2024-07-01,0,No,Medium
fd85f614,2024-08-01,0,No,Low
fe7e49da,2024-06-01,0,No,High
fe7e49da,2024-07-01,0,No,Medium
fe7e49da,2024-08-01,0,No,Medium
ff542590,2024-07-01,0,No,Low
ff542590,2024-08-01,0,No,High
ff79f140,2023-01-01,0,No,High
ff79f140,2023-02-01,0,No,Low
ff79f140,2023-03-01,0,No,Low
ff79f140,2023-04-01,0,No,Low
ff79f140,2023-05-01,0,No,Medium
ff79f140,2023-06-01,0,No,Medium
ff79f140,2023-07-01,0,No,Medium
ff79f140,2023-08-01,0,No,Medium
ff79f140,2023-09-01,0,No,High
ff79f140,2023-10-01,0,No,Medium
ff79f140,2023-11-01,0,No,Low
ff79f140,2023-12-01,0,No,Medium
ff79f140,2024-01-01,0,No,High
ff79f140,2024-02-01,0,No,High
ff79f140,2024-03-01,0,No,Low
ff79f140,2024-04-01,0,No,Medium
ff79f140,2024-05-01,0,No,Low
ff79f140,2024-06-01,0,No,High
ff79f140,2024-07-01,0,No,Medium
ff79f140,2024-08-01,0,No,Medium
ff81f975,2023-01-01,0,No,Low
ff81f975,2023-02-01,0,No,High
ff81f975,2023-03-01,0,No,High
ff81f975,2023-04-01,0,No,High
ff81f975,2023-05-01,0,No,Medium
ff81f975,2023-06-01,0,No,Medium
ff81f975,2023-07-01,0,No,High
ff81f975,2023-08-01,0,No,Low
ff81f975,2023-09-01,0,No,Medium
ff81f975,2023-10-01,0,No,High
ff81f975,2023-11-01,0,No,Medium
ff81f975,2023-12-01,0,No,High
ff81f975,2024-01-01,0,No,Medium
ff81f975,2024-02-01,0,No,High
ff81f975,2024-03-01,0,No,Low
ff81f975,2024-04-01,0,No,Low
ff81f975,2024-05-01,0,No,Low
ff81f975,2024-06-01,0,No,High
ff81f975,2024-07-01,0,No,Medium
ff81f975,2024-08-01,0,No,Medium
ff8edcc9,2023-01-01,0,No,High
ff8edcc9,2023-02-01,0,No,Low
ff8edcc9,2023-03-01,0,No,Medium
ff8edcc9,2023-04-01,0,No,Low
ff8edcc9,2023-05-01,0,No,High
ff8edcc9,2023-06-01,0,No,Low
ff8edcc9,2023-07-01,0,No,High
ff8edcc9,2023-08-01,0,No,Medium
ff8edcc9,2023-09-01,0,No,Medium
ff8edcc9,2023-10-01,0,No,Medium
ff8edcc9,2023-11-01,0,No,High
ff8edcc9,2023-12-01,0,No,High
ff8edcc9,2024-01-01,0,No,High
ff8edcc9,2024-02-01,0,No,High
ff8edcc9,2024-03-01,0,No,Medium
ff8edcc9,2024-04-01,0,No,High
ff8edcc9,2024-05-01,0,No,Low
ff8edcc9,2024-06-01,0,No,Low
ff8edcc9,2024-07-01,0,No,Low
ff8edcc9,2024-08-01,0,No,Low
ff955d18,2024-07-01,0,No,High
ff955d18,2024-08-01,0,No,Low
ffca3177,2023-01-01,0,No,Medium
ffca3177,2023-02-01,0,No,Medium
ffca3177,2023-03-01,0,No,Low
ffca3177,2023-04-01,0,No,Medium
ffca3177,2023-05-01,0,No,Low
ffca3177,2023-06-01,0,No,Medium
ffca3177,2023-07-01,0,No,Medium
ffca3177,2023-08-01,0,No,High
ffca3177,2023-09-01,0,No,Medium
ffca3177,2023-10-01,0,No,Medium
ffca3177,2023-11-01,0,No,Low
ffca3177,2023-12-01,0,No,Medium
ffca3177,2024-01-01,0,No,Medium
ffca3177,2024-02-01,0,No,Medium
ffca3177,2024-03-01,0,No,High
ffca3177,2024-04-01,0,No,Medium
ffca3177,2024-05-01,0,No,Medium
ffca3177,2024-06-01,0,No,Low
ffca3177,2024-07-01,0,No,Medium
ffca3177,2024-08-01,0,No,High
ffe6c9e9,2023-01-01,0,No,Medium
ffe6c9e9,2023-02-01,0,No,Low
ffe6c9e9,2023-03-01,0,No,High
ffe6c9e9,2023-04-01,0,No,Low
ffe6c9e9,2023-05-01,0,No,Low
ffe6c9e9,2023-06-01,0,No,High
ffe6c9e9,2023-07-01,0,No,Low
ffe6c9e9,2023-08-01,0,No,Low
ffe6c9e9,2023-09-01,0,No,Low
ffe6c9e9,2023-10-01,0,No,Low
ffe6c9e9,2023-11-01,0,No,High
ffe6c9e9,2023-12-01,0,No,Medium
ffe6c9e9,2024-01-01,0,No,High
ffe6c9e9,2024-02-01,0,No,Low
ffe6c9e9,2024-03-01,0,No,Medium
ffe6c9e9,2024-04-01,0,No,High
ffe6c9e9,2024-05-01,0,No,Medium
ffe6c9e9,2024-06-01,0,No,Low
ffe6c9e9,2024-07-01,0,No,Medium
ffe6c9e9,2024-08-01,0,No,Low
fffb525d,2023-01-01,0,No,Medium
fffb525d,2023-02-01,0,No,Medium
fffb525d,2023-03-01,0,No,Low
fffb525d,2023-04-01,0,No,Low
fffb525d,2023-05-01,0,No,High
fffb525d,2023-06-01,0,No,High
fffb525d,2023-07-01,0,No,Low
fffb525d,2023-08-01,0,No,Medium
fffb525d,2023-09-01,0,No,Medium
fffb525d,2023-10-01,0,No,Low
fffb525d,2023-11-01,0,No,High
fffb525d,2023-12-01,0,No,Medium
fffb525d,2024-01-01,0,No,Medium
fffb525d,2024-02-01,0,No,Low
fffb525d,2024-03-01,0,No,Medium
fffb525d,2024-04-01,0,No,Medium
fffb525d,2024-05-01,0,No,High
fffb525d,2024-06-01,0,No,Low
fffb525d,2024-07-01,0,No,High
fffb525d,2024-08-01,0,No,Medium
de9a845f,2024-09-01,0,No,Medium
1450745b,2024-09-01,0,No,Low
5c4dd08c,2024-09-01,0,No,High
3c7a8b50,2024-09-01,0,No,High
3dd0c2a1,2024-09-01,0,No,Low
c698da4c,2024-09-01,0,No,Low
89a8cb39,2024-09-01,0,No,High
1de378ca,2024-09-01,0,No,High
c158de38,2024-09-01,0,No,High
fe7e49da,2024-09-01,0,No,Medium
44c6464f,2024-09-01,0,No,High
f6747d56,2024-09-01,0,No,High
ff955d18,2024-09-01,0,No,Low
56df72a9,2024-09-01,0,No,High
7827b6dc,2024-09-01,0,No,Medium
4ec46520,2024-09-01,0,No,High
2022f5a4,2024-09-01,0,No,High
0a75b64a,2024-09-01,0,No,High
c58bfa6e,2024-09-01,0,No,High
f3d2946a,2024-09-01,0,No,Medium
34ffbdb5,2024-09-01,0,No,High
3eaca3a0,2024-09-01,0,No,Medium
e4c90b16,2024-09-01,0,No,High
3d94a6e8,2024-09-01,0,No,Medium
b4d52fea,2024-09-01,0,No,Low
ed1ab276,2024-09-01,0,No,Low
904e6c62,2024-09-01,0,No,Low
b40d8f4e,2024-09-01,0,No,Low
4ca77240,2024-09-01,0,No,High
9e6b324e,2024-09-01,0,No,Low
3df612f0,2024-09-01,0,No,Low
7cca0fc1,2024-09-01,0,No,Low
833d1afb,2024-09-01,0,No,Low
b18f0678,2024-09-01,0,No,High
bf8243b7,2024-09-01,0,No,High
1d8f94c7,2024-09-01,0,No,High
cacadff9,2024-09-01,0,No,Low
8f887bfa,2024-09-01,0,No,Low
